00ttk,6k1/ppqn1rp1/2p3Qp/3p1N2/3P1bP1/2P4P/PP1N1P2/R5K1 w - - 4 21,d2f3 d7f8 g6h5 g7g6,1783,74,93,365,advantage middlegame short,https://lichess.org/urlk8mZq#41
00tyO,3rr1k1/1p3bb1/1q2p1p1/p1n1Pp1p/P3P2P/1NP3P1/1PQ3B1/R1B1R2K w - - 0 21,c1e3 b6b3 c2b3 c5b3,1450,124,57,32,advantage middlegame short,https://lichess.org/1bg5yGyl#41
00uCX,r5k1/5pp1/q3p2p/pp1pP3/Qn1P4/7P/3B1PP1/R3N1K1 w - - 0 25,a4a5 a6a5 a1a5 a8a5,890,96,65,31,advantage middlegame short,https://lichess.org/ccpOygFq#49
00uDH,2r5/3k1p2/5Pp1/PP1pP1P1/1K1B3P/5p2/8/8 w - - 1 45,d4c5 c8c5 b4c5 f3f2,1380,74,100,861,advancedPawn crushing endgame sacrifice short,https://lichess.org/9Hn6Sv3F#89
00uKb,6k1/p4rp1/8/2p1Bq1p/2P1b3/2P3QP/P5P1/4R1K1 w - - 0 30,g1h2 h5h4 g3h4 f5e5,1545,74,93,581,advantage deflection endgame short,https://lichess.org/fPrESBF9#59
00ueM,2kr4/2pR4/2P1K1P1/8/8/p3n3/8/8 b - - 1 49,a3a2 d7d8 c8d8 g6g7 a2a1q g7g8q,1973,76,95,6318,advancedPawn endgame long mate mateIn3 promotion,https://lichess.org/d2IhwIPS/black#98
00uzT,5rk1/3nppbp/1rpp2p1/p1q5/P3PP2/1PNQ4/2PB2PP/3R1RK1 w - - 1 20,d2e3 c5c3 d3c3 g7c3 e3b6 d7b6,1550,74,91,875,advantage long middlegame,https://lichess.org/liepuQUZ#39
00vXZ,4n1k1/5r2/p1r1p2Q/1p1qP1p1/8/5PP1/P3n1KP/1RB2R2 b - - 0 27,c6c2 h6g6 e8g7 g6c2 f7f3 f1f3,1813,82,81,35,advantage fork long middlegame,https://lichess.org/NIjw0abF/black#54
00viH,r2q1rk1/2p2p1p/p1n2Q2/1pbNP1N1/3n2P1/1B5P/PPbB4/R3K2R w KQ - 0 20,b3c2 d4c2 e1d1 d8d5,2203,89,83,29,crushing fork middlegame short,https://lichess.org/IhpDF8ls#39
00vjg,2r3k1/5ppp/p3nb2/2Bq4/1Q6/P6P/2R2PP1/2R3K1 w - - 3 30,c5e3 c8c2 c1c2 d5d1 g1h2 d1c2,1578,99,79,74,advantage attraction fork long middlegame,https://lichess.org/QOaRlqny#59
00voi,1r6/2r2p1R/7R/4pPk1/2B2n2/1P3P1P/P4K2/8 b - - 0 43,c7c4 h3h4 g5f5 h7f7,1554,74,98,7689,endgame mate mateIn2 short,https://lichess.org/4zZjpxHw/black#86
00vuv,r3r3/2q1b1pk/p3P1Np/5Qp1/8/3p4/PPp2P2/2R1R1K1 b - - 1 30,d3d2 g6f8 h7g8 f5h7 g8f8 h7h8,1917,79,85,60,doubleCheck long mate mateIn3 middlegame sacrifice,https://lichess.org/SJRbBrel/black#60
00w0g,rn2kbnr/pp2pp1p/1q2b1p1/3pP3/N2P4/5N2/PP3PPP/R1BQKB1R b KQkq - 3 8,b6b4 c1d2 b4a4 d1a4,1728,84,46,54,crushing defensiveMove opening short trappedPiece,https://lichess.org/iHooJN4n/black#16
00wAT,4Q1bk/2p3p1/1p1p4/5Bp1/p1q5/7P/5P2/6K1 b - - 1 34,a4a3 e8h5 g8h7 h5h7,1184,85,84,46,endgame mate mateIn2 short,https://lichess.org/JCkq5Qtf/black#68
00wCl,1rb1k2r/8/p1Bp1p1p/P1p1p1p1/4P3/1P5P/2P2PP1/R2R2K1 b k - 1 20,c8d7 d1d6 d7c6 d6c6,1340,76,83,436,advantage endgame short,https://lichess.org/URN5sds5/black#40
00wPZ,r1b2rk1/ppp2ppp/8/1B1pN3/3bn3/8/PPP2qPP/RNBQR2K w - - 0 12,e5f3 f2g1 f3g1 e4f2,1445,89,89,227,kingsideAttack mate mateIn2 opening sacrifice short smotheredMate,https://lichess.org/XAwlqpwf#23
00wUm,5rk1/pR1Q1ppp/4N3/3p1n2/8/7P/q1r2PP1/4R1K1 b - - 0 28,c2f2 d7f7 f8f7 b7b8 f7f8 b8f8,1565,77,100,682,long mate mateIn3 middlegame sacrifice,https://lichess.org/nBCoCtRO/black#56
00wVj,5k2/R4p2/P6p/5p1N/r3p3/2p5/2P1R1P1/2K5 w - - 1 44,h5g3 a4a1,600,106,68,389,endgame mate mateIn1 oneMove,https://lichess.org/QYDDNRqv#87
00wYl,3q2k1/r1p3p1/P1Pp3p/3Pp1b1/R3Qr2/5N1P/5PP1/R5K1 w - - 1 27,e4e3 f4a4 a1a4 g5e3,1158,81,68,112,crushing discoveredAttack middlegame short,https://lichess.org/XjLq1sLc#53
00wqo,4r1k1/2pQ2pp/p1p5/2q1p3/2P5/1P6/P5PP/4R2K b - - 1 27,e8e7 d7c8 e7e8 c8e8,2051,74,90,915,crushing endgame short,https://lichess.org/HjVJytFu/black#54
00wx5,r5k1/5p1p/6p1/8/2q5/7P/P3rPP1/Q2R2K1 b - - 2 30,a8a2 d1d8 e2e8 d8e8,1224,361,100,6,endgame mate mateIn2 short,https://lichess.org/X1iRyYYl/black#60
00x3K,r2qk2r/ppp2pp1/2npbn1p/3Np3/2B1P3/P2P1N1P/1PPQ1PP1/R3K2R b KQkq - 0 10,f6d5 e4d5 e6d5 c4d5,1228,78,85,258,advantage fork middlegame short,https://lichess.org/n0BradwB/black#20
00x47,3r4/p5kp/1p1q4/4p3/P1P1p1Qb/1PB1P3/5rPP/R5K1 b - - 1 25,g7f8 g4h4 f2f5 c3b4 d6b4 h4d8,2093,75,89,137,crushing deflection hangingPiece long middlegame pin,https://lichess.org/oExVQQ0V/black#50
00x6f,8/3q1pkp/p5p1/1pPB2Q1/1P1b3P/P5P1/6K1/8 w - - 1 30,h4h5 h7h6 c5c6 d7d6 g5g4 d6d5,2170,76,88,717,crushing endgame long,https://lichess.org/EHEXHrku#59
00xMV,1k1r1br1/ppp5/3p1q2/4BP2/6P1/3Q1P1p/PPP5/3RR1K1 b - - 0 26,d6e5 d3d8 f6d8 d1d8,822,113,71,40,backRankMate mate mateIn2 middlegame short,https://lichess.org/WWJj7s9K/black#52
00xNH,r2qr1k1/p4ppp/2p2n2/3p2B1/6b1/2NQ1N1P/PPP2bP1/2KR3R b - - 0 14,e8e3 g5e3 f2e3 d3e3,1640,75,100,83,crushing middlegame short,https://lichess.org/69SEvfvy/black#28
00xmm,r6r/ppk3pp/2pN4/4P3/1b6/6PQ/PP3PKP/R1Bq4 b - - 2 24,b4d6 e5d6 d1d6 c1f4 d6f4 g3f4,1041,81,91,136,advantage long middlegame pin,https://lichess.org/Pci9z8kp/black#48
00xrk,2kr4/2p2p2/p6p/1p2q1p1/2p2n2/2N1B2P/PPB1QPP1/6K1 w - - 2 24,e3f4 e5e2 c3e2 g5f4,2392,80,85,243,crushing endgame intermezzo short,https://lichess.org/B3n7V4as#47
00xsd,r1bqkb1r/1p1npp1p/p2p1np1/6B1/3N4/3BP3/PPP2PPP/RN1QK2R w KQkq - 0 8,c2c4 d8a5 b1c3 a5g5,1334,75,92,1329,advantage fork opening short,https://lichess.org/bMxAVfzo#15
00xyk,3r1rk1/1b1n1qn1/pp1Q2p1/2p3Pp/P1P1Pp1N/2P2B1P/5B1K/R4R2 b - - 1 25,d7e5 d6e5 d8e8 e5d6,1747,76,85,164,advantage hangingPiece middlegame short,https://lichess.org/tXpGxaU8/black#50
00y3g,8/4Qpk1/p3p2p/1p1b3r/7P/3B4/2P3PK/4r3 b - - 4 44,e1d1 d3e2 h5h4 e7h4,2177,77,92,477,advantage endgame fork short,https://lichess.org/8yjVFUQ7/black#88
00y9H,r2q1rk1/1pp2ppp/8/p2pn3/P2bN3/3BB2Q/1P3PPP/R4RK1 b - - 1 17,d4e3 e4f6 g7f6 h3h7,1413,75,78,191,kingsideAttack master mate mateIn2 middlegame sacrifice short,https://lichess.org/FQvSnbkl/black#34
00yDE,3r2k1/4Q1pp/4pp2/pP6/P1BpP1PP/8/7K/3q4 b - - 1 34,d8f8 c4e6 g8h8 e7f8,1449,145,50,10,deflection endgame mate mateIn2 short,https://lichess.org/RJCQ5Aaf/black#68
00yLn,2k1b3/pp6/2p1N1p1/2P2p2/3K4/P4r2/8/R7 b - - 1 31,e8f7 e6g5 f7d5 g5f3,1296,225,100,22,endgame equality fork short,https://lichess.org/JgcSpYyU/black#62
00yPS,5k2/p3pp2/7p/2Qp1P2/6B1/6q1/2K5/8 b - - 2 43,g3g4 c5c8 f8g7 f5f6 g7f6 c8g4,1164,84,94,498,crushing discoveredAttack endgame long queenEndgame,https://lichess.org/pyTEOQI7/black#86
00yYi,2k3rr/ppp2p1p/2b5/4Nn2/3p1Q2/1P2P1Pq/P1PP1P1P/RN3RK1 w - - 0 18,e3e4 f5h4 f4h4 h3h4,1869,86,88,31,crushing middlegame pin quietMove short,https://lichess.org/15WcPt98#35
00ymq,Q7/4ppbk/6pp/5q2/4n3/4PNBP/Pr3PP1/3R2K1 w - - 2 31,a2a4 e4g3 f2g3 f5c2,1550,75,94,1507,clearance crushing middlegame short,https://lichess.org/V4mcVabC#61
00ysx,1k5r/ppq2p2/2pN4/4PBb1/2P2pp1/1P5r/P1Q3KP/3RR3 w - - 5 28,e1h1 f4f3 g2f1 g4g3 f5h3 h8h3,1910,82,74,32,crushing long middlegame sacrifice,https://lichess.org/r1xzDowk#55
00yxD,3r2rk/1b3p1Q/p1q2Pp1/1p6/6P1/P2BR3/1PP2R1P/6K1 b - - 0 28,h8h7 e3h3,1067,80,93,210,master mate mateIn1 middlegame oneMove,https://lichess.org/oxu2DM5K/black#56
00z22,r7/pRp2pkp/3p1pr1/4pQ2/3bP3/5PB1/P1q3PP/1R5K b - - 1 22,d4f2 b7b2 c2b2 b1b2,1859,74,85,671,advantage middlegame short,https://lichess.org/kIudbW7M/black#44
00z3O,r2qr1k1/pp3pp1/2p2n1p/3bR3/3P4/3Q1N1P/PPB2PP1/4R1K1 b - - 11 23,d5f3 e5e8 d8e8 e1e8,1295,78,90,74,advantage kingsideAttack middlegame short,https://lichess.org/TpSbqrpL/black#46
00z3y,r3kb1r/p1p1n1p1/Q1n1p2p/1p2q3/4B3/2P1BP2/PP3P1P/2KR3R b kq - 1 17,a8d8 e4c6 e7c6 a6c6,1307,81,53,40,crushing middlegame short,https://lichess.org/6KXiolJw/black#34
00z6j,r3qrk1/p6p/1p2pbp1/3pn3/3Q2P1/P6R/1B3P2/1B4KR b - - 1 28,e5g4 d4g4 f6b2 h3h7,1976,76,28,60,advantage kingsideAttack master middlegame short,https://lichess.org/XsKxGTMs/black#56
00zDW,1r1r3k/p2qR1pp/b1p5/2p3Q1/8/2PPR2P/PP3PP1/6K1 b - - 2 26,d7d5 g5g7,1346,81,86,96,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/SuDrO2FW/black#52
00zL1,r7/kp6/p1n1b3/2Q5/7B/8/P4PPP/4qBK1 b - - 2 30,a7b8 h4g3 b8c8 c5d6 e1a5 d6e6,2128,75,79,54,crushing long middlegame,https://lichess.org/OwNorsd0/black#60
00zg2,3r1rk1/p1N2ppp/1p1P4/4n3/4P1q1/P1Q5/3R2PP/3R2K1 b - - 5 28,e5f3 c3f3,1019,218,-100,3,crushing middlegame oneMove,https://lichess.org/3bQtELrC/black#56
00zkP,6k1/5qp1/2R4p/1pQ1B3/4pP2/8/4rPPP/r1R3K1 w - - 1 32,c6c7 e2e1 c1e1 a1e1,1411,80,80,563,backRankMate mate mateIn2 middlegame short xRayAttack,https://lichess.org/tuhKG5T9#63
0103M,2kr1b1r/pppb1p1p/1q6/4p3/1P1n4/2P1BN2/5PPP/R2QKB1R w KQ - 2 16,c3d4 e5d4 d1d4 f8b4,2079,95,73,49,crushing opening short,https://lichess.org/lHWulFLi#31
0108q,rn1q1r1k/pb2n1pp/1p2Qp2/2pp2B1/1bPP4/2NB1N2/PP3PPP/R4RK1 w - - 2 12,g5e3 b7c8 e6e7 d8e7,1771,75,91,697,advantage middlegame short trappedPiece,https://lichess.org/w0nicmKT#23
0109Q,r1bq1rk1/p3b2p/4p1p1/1pp1P3/2PPNp2/1P1BnN1Q/P5PP/R3R1K1 w - - 0 20,e4c5 e7c5 d3g6 h7g6,1338,81,81,70,advantage middlegame short,https://lichess.org/MretowRD#39
010Jc,rnb1k2r/bpqp1pp1/p3p3/7p/4P1n1/1NNB3P/PPP2PP1/R1BQ1R1K w kq - 1 11,d1e2 c7h2,1017,77,100,605,master mate mateIn1 oneMove opening,https://lichess.org/zDw0FRz2#21
010N8,8/3r3p/pp1pk1pP/2rR1pP1/P1PRpP2/1P2P3/4K3/8 b - - 1 37,c5d5 c4d5 e6e7 d4c4,1898,75,68,82,crushing endgame rookEndgame short,https://lichess.org/SVWon15d/black#74
010Tt,8/2k3p1/1p4p1/3pP1P1/1KnP2P1/Pp6/1B6/8 w - - 8 38,b2c3 b3b2 c3b2 c4b2,1113,76,82,65,advancedPawn crushing endgame short,https://lichess.org/DUU283zC#75
010ZV,r2qk1nr/p1pbb1pp/4p3/2pp1P2/2B5/8/PPP1Q1PP/RNB2RK1 b kq - 0 13,d5c4 e2h5 g7g6 f5g6,1784,76,85,134,crushing opening short,https://lichess.org/TyuyYtZG/black#26
010hY,4r1k1/4rp2/2p4p/p2bNQp1/4P3/2P5/Pq3PPP/R3R1K1 w - - 1 26,e4d5 e7e5 f5e5 e8e5,1092,78,92,255,crushing middlegame short,https://lichess.org/Mk8l4jxb#51
010nK,r5k1/6p1/1p1q1pNp/p1pp3P/3n1PP1/3P4/PPPQ4/2K1r2R w - - 0 21,h1e1 d4f3 d2e3 f3e1,1338,74,88,549,advantage endgame fork short,https://lichess.org/7f5LZGDI#41
010p7,3R2k1/4r2p/pp2r1p1/1p2P1P1/2p5/P3n3/1P5P/5RK1 b - - 1 36,g8g7 f1f8 e7a7 f8g8,1854,137,62,30,endgame equality quietMove short,https://lichess.org/lOnXhRq8/black#72
010rQ,r3kb1r/1p1b1p2/p2ppp1p/n1q2P1B/3NP3/2N3R1/P1PQ2PP/1R4K1 b kq - 0 19,a5c4 d2f2 e6e5 d4e6 c5f2 g1f2,2430,92,89,201,advantage long middlegame pin quietMove,https://lichess.org/vbymThWp/black#38
01194,5qk1/p1pb2p1/5p2/r2N1P1p/2Pp3Q/2n5/P5PP/R4RK1 w - - 0 25,h4d4 c3e2 g1h1 e2d4,878,77,100,1090,crushing fork middlegame short,https://lichess.org/KqOvYIB5#49
0119G,5rk1/p5pp/b1p1p1p1/2qpP2P/5PQ1/2N3P1/PrP5/2KR3R w - - 0 18,c1b2 f8b8 b2c1 c5e3 d1d2 e3c3,2051,88,58,38,crushing fork long middlegame,https://lichess.org/lFAuKAq6#35
011A6,1r1q1rk1/pb3pbp/1p1pnnp1/1Np5/2P5/PP3NP1/1B3PBP/Q1RR2K1 b - - 5 20,d6d5 c4d5,1567,78,65,68,advantage oneMove opening,https://lichess.org/7QbYroZU/black#40
011EP,1r2k3/2q1npp1/p3p1p1/3pP1P1/1p1NnP1r/1P2Q3/P1P1N3/1K1RR3 b - - 0 23,e8d7 d4f3 d7e8 f3h4,2229,83,84,220,advantage middlegame short,https://lichess.org/kVorefr5/black#46
011J1,4R3/5ppk/7p/2p2q2/1n6/2Br2P1/5P1P/1Q4K1 w - - 0 35,c3b4 d3g3 f2g3 f5b1,1410,74,91,1077,advantage discoveredAttack endgame short,https://lichess.org/xl6zG0ZK#69
011JG,r1r3k1/4pp1p/3p2p1/8/q2bPP2/1N1R4/1PP2QPP/1K3R2 w - - 0 26,d3d4 a4a2 b1c1 a2b3,1551,75,86,436,crushing middlegame pin queensideAttack short,https://lichess.org/IjOYhQ0O#51
011LP,8/2k4p/p3Pp2/1p6/1P1Kp3/P7/6PP/8 b - - 1 36,f6f5 g2g4 f5g4 d4e4,2040,74,92,1123,crushing deflection endgame master pawnEndgame short,https://lichess.org/dTjUhKxj/black#72
011Un,1k6/p2bRq2/1p1P1Pp1/2p4p/7r/5QK1/P5P1/8 b - - 7 37,h4g4 f3g4 d7g4 e7f7,1408,76,97,7958,crushing endgame short,https://lichess.org/I7ZvBtLI/black#74
011cm,k7/pn1R1pp1/8/2P1q2p/Q2p3P/5P2/P4PK1/4r3 b - - 0 40,e5f5 a4c6 f5g6 c6g6 f7g6 c5c6,2237,213,82,7,endgame equality long,https://lichess.org/dGJtv35L/black#80
011ki,4rk2/p3qppp/1p6/3QN3/P2P2P1/6KP/8/8 b - - 0 31,f7f6 e5d7 e7d7 d5d7,1081,79,57,37,crushing endgame short,https://lichess.org/pKNaiZMw/black#62
011l5,7r/2pP2k1/pp3pp1/3P1bP1/P1P5/8/1B1K4/8 b - - 0 35,h8d8 b2f6 g7f8 f6d8 f5d7 d8c7,1405,212,-27,8,crushing endgame fork long,https://lichess.org/vKJUTFGf/black#70
011o8,2r5/1p4bk/p2q2p1/3p1bQn/3B4/P1NP1N1P/1P6/K3R3 b - - 0 33,g7h6 e1e7 h7g8 g5h6,1509,75,93,2963,crushing deflection master middlegame short,https://lichess.org/8aKh42cj/black#66
0122Z,r1bqkr2/1pp3pN/p1np4/4pp2/2B1n3/P1NP3P/1PP2KP1/R1BQ3R w q - 0 11,f2e3 f5f4 e3e4 c8f5 e4f3 d8h4,2313,94,71,47,advantage fork long middlegame sacrifice,https://lichess.org/U6CzZYMP#21
012AZ,r1bqk2r/pp1p1ppp/2p5/4p3/1PP3n1/P1NnP1P1/3PKPBP/R1BQ3R w kq - 3 11,e2d3 g4f2 d3c2 f2d1,947,114,67,27,crushing fork middlegame short,https://lichess.org/YsPR7RYU#21
012Fl,2b2k1r/2q2p2/p1p2PpP/4p3/2r1B3/5Q2/P1P4P/R2R3K b - - 0 24,h8h6 f3e3 h6h2 h1h2,2526,78,81,199,crushing master middlegame short,https://lichess.org/A5XXEOaT/black#48
012QY,2rq1rk1/pb2bppp/1p2p3/8/3N4/P1P1P3/4BPPP/1Q1R1RK1 b - - 0 18,a7a6 d4e6 f7e6 d1d8,1260,134,82,11,advantage discoveredAttack middlegame short,https://lichess.org/JFyDpiwO/black#36
012ee,rb4k1/2q3pp/P3pp2/3pN3/1Q1P4/4P3/2P2PPP/R5K1 w - - 2 26,e5d3 c7h2 g1f1 h2h1 f1e2 h1a1,1225,75,100,370,advantage endgame kingsideAttack long skewer,https://lichess.org/zrmGJ1qH#51
012kM,5r2/1pp4k/p1n1p2p/3p2p1/3P2P1/2P2q2/PP1Q1P2/1K3R1R w - - 5 31,d2g5 f3d3 b1c1 d3f1 h1f1 h6g5,1759,75,95,5864,crushing endgame long,https://lichess.org/fJcBht8L#61
012uN,8/p2n1k2/5P2/5KPP/2P5/8/n7/8 b - - 1 49,a2c3 g5g6 f7f8 h5h6,1982,75,88,324,crushing endgame knightEndgame short,https://lichess.org/wCxVSTya/black#98
012wW,8/8/7p/7P/2k2Kp1/6P1/8/8 b - - 5 46,c4d5 f4f5 d5d4 f5g6,1755,75,95,5266,crushing endgame pawnEndgame short,https://lichess.org/LUerdvbI/black#92
01312,8/pp6/8/2pp1k1P/8/2P3K1/PP6/8 b - - 0 39,d5d4 c3d4 c5d4 g3f3,2128,75,91,353,crushing defensiveMove endgame pawnEndgame short,https://lichess.org/9U62VOsr/black#78
01337,1k1r4/ppp3r1/8/P1b5/4R3/7P/1PP5/R6K b - - 0 25,d8d2 e4e8 d2d8 e8d8,616,86,100,310,backRankMate endgame mate mateIn2 short,https://lichess.org/rf2MrMXn/black#50
0133E,7r/6p1/1pp5/p3N1k1/2P3p1/5K1P/8/7R w - - 0 35,f3g3 h8h3 h1h3 g4h3,1650,138,-100,13,crushing endgame short,https://lichess.org/rDaqriiN#69
01382,r6k/5qp1/2pb3p/1p2P3/3P4/2P3Q1/1P4PP/5R1K w - - 0 29,f1f7 a8a1 g3e1 a1e1 f7f1 e1f1,860,110,67,30,backRankMate endgame long mate mateIn3,https://lichess.org/0nSum8Dd#57
0139J,r2q2rk/pp3pbn/2p1b3/3p3P/3P1Q2/2NB1P2/PPP3P1/2KR3R b - - 2 21,g7h6 f4h6 d8g5 h6g5,763,93,48,102,advantage hangingPiece middlegame short,https://lichess.org/Yv8XOEuW/black#42
013Gp,r4r2/pppbk1pQ/4p2p/4P1q1/4Pn2/6P1/PP5P/RB1N1R1K b - - 2 24,f4g6 h7g7 e7e8 f1f6,2252,116,38,23,crushing master middlegame short,https://lichess.org/QqEjlJCC/black#48
013JE,6k1/ppp3pp/2nbrqr1/4p3/3PRp2/2B2N1b/PPPQ1PPP/4RBK1 b - - 0 19,g6g2 f1g2 f6g6 f3h4,1019,76,99,3118,crushing middlegame short,https://lichess.org/mVDHR9TG/black#38
013Pe,2r3k1/1p3ppp/p3p3/6P1/7P/2BnP3/PPr2P2/R2K1R2 b - - 7 20,d3f2 d1c2,1100,129,57,16,crushing endgame hangingPiece oneMove,https://lichess.org/8LBf7IzD/black#40
013U2,r1b2k2/p2pbP2/1pn3pr/1P5p/2B5/P1B3N1/2P3PP/1K2R3 b - - 0 23,c6d8 e1e7 f8e7 c3b4 d7d6 b4d6,2287,75,95,1995,attraction crushing exposedKing long middlegame sacrifice,https://lichess.org/5k5xgjEM/black#46
013bF,8/6pk/8/R7/5Pp1/p5P1/7P/r3K3 w - - 2 46,e1d2 a3a2 d2c3 a1c1,1616,75,71,100,advancedPawn crushing endgame rookEndgame short,https://lichess.org/8o63NDRm#91
013h1,r1bqk1nr/1p3ppp/p3p3/3pP3/1b1PP3/2N5/PP4PP/R1BQKB1R b KQkq - 0 9,d5e4 d1a4 c8d7 a4b4,1206,128,83,28,advantage fork opening short,https://lichess.org/3L3zhonx/black#18
013hi,2k5/bpp2B2/p1np4/4pR2/PP2P1q1/1NPP2P1/5RK1/8 b - - 6 30,a7f2 f7e6 c8d8 f5f8 d8e7 e6g4,1187,75,99,2463,crushing discoveredAttack endgame fork long,https://lichess.org/Ckj1gHe9/black#60
013vX,2k5/2p2p2/P1N3p1/1PK2n2/7p/8/2P2P2/8 b - - 0 41,h4h3 b5b6 f5d6 c6e7 c8d7 a6a7,2654,93,69,83,advancedPawn crushing endgame knightEndgame long,https://lichess.org/E3V8WTvF/black#82
013ze,r1bq2r1/1p6/p3pb2/2p1N3/3PQ2P/2PBk3/PP4P1/5RK1 b - - 4 23,e3d2 e5c4,1219,96,84,53,mate mateIn1 middlegame oneMove,https://lichess.org/LP7EkV9G/black#46
013zx,1r1q1rk1/1b2bppp/p7/1p1ppP2/3pP1Q1/P2P2P1/BPP4P/R1B2RK1 b - - 1 16,d5e4 c1h6 e7f6 h6g7 f6g7 f5f6 d8f6 f1f6,1772,75,98,756,crushing middlegame pin sacrifice veryLong,https://lichess.org/XaFfvB93/black#32
01432,8/8/5pk1/1p4pp/1P6/2P3PP/3K4/8 b - - 0 39,g5g4 h3g4 h5h4 g3h4,1819,78,47,339,crushing endgame pawnEndgame short,https://lichess.org/vMNcp4iO/black#78
014KA,r4rk1/5ppp/p3b3/1p2P3/3n1PP1/N6P/PP6/R1B1R1K1 w - - 0 19,c1e3 d4f3 g1f2 f3e1,889,98,95,279,advantage fork middlegame short,https://lichess.org/rYPgnIhY#37
014OS,8/p7/1b6/1Kp5/2P2pk1/1P6/5P1B/8 w - - 0 37,f2f3 g4f3 b3b4 c5b4,1029,90,93,247,bishopEndgame crushing endgame short,https://lichess.org/iqvWcZe5#73
014eN,r5k1/1pp3pp/2np3q/p3p3/6n1/1P2PNN1/PBP2PBr/R2Q2K1 w - - 4 19,f3h2 h6h2 g1f1 g4e3 f2e3 a8f8,2179,79,91,949,advantage kingsideAttack long middlegame,https://lichess.org/i2SoBtXC#37
0158C,3r3k/1Qp3p1/p4q1p/8/3n4/5N2/PPP2PPP/2K1R3 w - - 1 23,f3d4 f6d4 a2a3 d4d2 c1b1 d2e1,1856,75,93,1110,crushing endgame fork long,https://lichess.org/7mhSAvLf#45
015BC,r2qkr2/npp2pQ1/p1b1pP1B/3n4/1P6/P1N5/5PPP/R4RK1 b q - 1 24,d8d6 c3e4 e8c8 e4d6,1764,75,86,392,crushing middlegame short,https://lichess.org/0YIbmrPb/black#48
015Di,r2k1bnr/p1pp1Bpp/1p3q2/4N1B1/3p4/2P5/PP2QPbP/RN2K2R b KQ - 2 10,f6g5 e5c6 g2c6 e2e8,1585,75,91,1330,clearance mate mateIn2 opening sacrifice short,https://lichess.org/T3BCr5TM/black#20
015JI,4r3/pp3kp1/5q2/3P3R/8/2b3PP/P3QP1K/3R4 w - - 1 34,e2c4 f6f2 h2h1 f2f3,1762,74,93,2843,crushing endgame short,https://lichess.org/K311M60I#67
015Kw,2r1r1k1/5p2/p3p3/1p1p4/3PnQP1/2P4R/PPqN1K2/R7 w - - 1 27,f2g1 c2d2 f4d2 e4d2,1690,74,81,568,crushing middlegame short,https://lichess.org/9iI3Okx5#53
015Vc,q4r1k/5pbp/2Np1np1/3P2B1/pQb5/5B2/P4PPP/4R1K1 b - - 1 23,c4d5 g5f6 d5c6 f6g7 h8g7 b4c3,1932,74,91,823,attraction crushing kingsideAttack long master middlegame,https://lichess.org/FNbRfhVX/black#46
015ah,r5k1/p3Rppp/1p6/1b6/7P/4P1P1/5PB1/6K1 b - - 2 29,g8f8 e7e5 a8b8 e5b5,1703,75,65,93,advantage endgame short,https://lichess.org/zA7Cykt8/black#58
015pp,8/8/8/3pp3/5P1R/r3k3/6K1/8 b - - 0 51,e5f4 h4h3 e3e2 h3a3 d5d4 a3a2,1639,74,94,638,crushing endgame long rookEndgame skewer,https://lichess.org/gORdjPkR/black#102
015qm,r2q3r/5k2/R2Pp3/1pbR2pp/8/1P4B1/1P2QPPP/6K1 b - - 0 22,e6d5 a6a8 d8a8 e2e7 f7g6 e7e6,1910,77,80,237,advantage exposedKing long master middlegame,https://lichess.org/ZaaeYWsF/black#44
015tJ,r2qkb1r/ppp2pp1/2n1p2p/5n1b/3P1B2/P1N2N1P/1PPQBPP1/R3K2R b KQkq - 2 11,f5d4 f3d4 c6d4 e2h5,1640,75,95,8034,advantage discoveredAttack middlegame short,https://lichess.org/Wu3A3lf5/black#22
015ue,8/1p6/p5p1/2P2p2/kP6/P2KP3/6P1/8 w - - 0 38,e3e4 f5e4 d3e4 a4a3,1439,79,76,56,crushing endgame pawnEndgame short,https://lichess.org/tpB5vkf3#75
015zy,4k3/7r/4PPN1/p5KP/8/p1P5/2P4P/8 w - - 0 48,f6f7 h7f7 e6f7 e8f7 h5h6 f7g8 g6e5 g8h7,2381,79,94,493,crushing endgame sacrifice veryLong,https://lichess.org/yaVqimDk#95
0168z,5r1k/ppb2Bp1/1qr4p/6P1/P6P/2P1P3/1P3Q2/R1B2RK1 w - - 1 28,g5g6 c6g6 f7g6 f8f2 f1f2 b6g6,1445,130,67,13,advantage long middlegame,https://lichess.org/dT2blug2#55
016BD,r1bqk2r/pp4pp/3b1B2/3pNn2/4p3/2N5/PPP2PPP/R2QKB1R b KQkq - 0 11,g7f6 d1h5 e8f8 h5f7,1739,76,79,152,mate mateIn2 opening short,https://lichess.org/qzKzWmta/black#22
016IE,1knq2rr/pp1b1R2/2p1p3/P2pP3/1P1P1Q1P/2PB2P1/7P/R5K1 b - - 0 25,h8h4 f7d7 h4f4 d7d8 g8d8 g3f4,1880,89,55,28,crushing long middlegame,https://lichess.org/6wrA4nQa/black#50
016Ju,4Rbk1/p4p1p/6p1/8/1PQ5/2P3NP/2rq1PP1/6K1 w - - 1 31,g3e4 c2c1 g1h2 d2f4 g2g3 f4f3 e8f8 g8f8 c4c5 f8g8,2128,74,93,2869,crushing defensiveMove endgame veryLong,https://lichess.org/l9CpsKKt#61
